"dt_notific","n.notific"
2020-03-12,2
2020-03-13,1
2020-03-15,2
2020-03-16,6
2020-03-17,7
2020-03-18,25
2020-03-19,28
2020-03-20,43
2020-03-21,21
2020-03-22,13
2020-03-23,66
2020-03-24,53
2020-03-25,54
2020-03-26,76
2020-03-27,64
2020-03-28,26
2020-03-29,26
2020-03-30,85
2020-03-31,74
2020-04-01,78
2020-04-02,80
2020-04-03,49
2020-04-04,37
2020-04-05,34
2020-04-06,99
2020-04-07,62
2020-04-08,72
2020-04-09,53
2020-04-10,46
2020-04-11,34
2020-04-12,36
2020-04-13,71
2020-04-14,63
2020-04-15,65
2020-04-16,70
2020-04-17,50
2020-04-18,29
2020-04-19,34
2020-04-20,65
2020-04-21,44
2020-04-22,77
2020-04-23,81
2020-04-24,56
2020-04-25,29
2020-04-26,21
2020-04-27,84
2020-04-28,40
2020-04-29,69
2020-04-30,80
2020-05-01,41
2020-05-02,35
2020-05-03,17
2020-05-04,56
2020-05-05,48
2020-05-06,36
2020-05-07,25
2020-05-08,17
2020-05-09,16
2020-05-10,6
2020-05-11,19
2020-05-12,13
2020-05-13,5
2020-05-14,8
2020-05-15,4
