"dt_notific","n.notific"
2020-01-02,1
2020-01-05,1
2020-01-07,1
2020-01-09,1
2020-01-27,1
2020-01-31,1
2020-02-10,1
2020-02-12,2
2020-02-17,2
2020-02-19,1
2020-02-20,1
2020-02-21,2
2020-02-28,1
2020-03-04,2
2020-03-09,1
2020-03-12,2
2020-03-13,7
2020-03-15,3
2020-03-16,12
2020-03-17,12
2020-03-18,44
2020-03-19,45
2020-03-20,74
2020-03-21,54
2020-03-22,27
2020-03-23,119
2020-03-24,91
2020-03-25,84
2020-03-26,119
2020-03-27,116
2020-03-28,41
2020-03-29,51
2020-03-30,130
2020-03-31,113
2020-04-01,117
2020-04-02,110
2020-04-03,85
2020-04-04,55
2020-04-05,53
2020-04-06,140
2020-04-07,100
2020-04-08,99
2020-04-09,79
2020-04-10,69
2020-04-11,48
2020-04-12,46
2020-04-13,111
2020-04-14,90
2020-04-15,84
2020-04-16,93
2020-04-17,64
2020-04-18,46
2020-04-19,38
2020-04-20,85
2020-04-21,48
2020-04-22,95
2020-04-23,96
2020-04-24,75
2020-04-25,28
2020-04-26,24
2020-04-27,98
2020-04-28,53
2020-04-29,80
2020-04-30,76
2020-05-01,36
2020-05-02,28
2020-05-03,24
2020-05-04,42
2020-05-05,41
2020-05-06,26
2020-05-07,15
2020-05-08,8
2020-05-09,8
2020-05-10,1
