"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-04-05,3,NA,3,NA,NA,NA
2020-04-12,1,NA,1,NA,NA,NA
2020-04-26,3,NA,3,NA,NA,NA
2020-05-03,2,NA,2,NA,NA,NA
2020-05-10,8,NA,8,NA,NA,NA
2020-05-17,15,NA,15,NA,NA,NA
2020-05-24,26,NA,26,NA,NA,NA
2020-05-31,32,NA,32,NA,NA,NA
2020-06-07,44,NA,44,NA,NA,NA
2020-06-14,52,NA,52,NA,NA,NA
2020-06-21,54,NA,54,NA,NA,NA
2020-06-28,74,NA,74,NA,NA,NA
2020-07-05,85,NA,85,NA,NA,NA
2020-07-12,58,NA,58,NA,NA,NA
2020-07-19,47,NA,47,NA,NA,NA
2020-07-26,56,NA,56,NA,NA,NA
2020-08-02,35,NA,35,NA,NA,NA
2020-08-09,33,NA,33,NA,NA,NA
2020-08-16,28,NA,28,NA,NA,NA
2020-08-23,18,NA,18,NA,NA,NA
2020-08-30,11,NA,11,NA,NA,NA
2020-09-06,17,NA,17,NA,NA,NA
2020-09-13,13,NA,13,NA,NA,NA
2020-09-20,8,NA,8,NA,NA,NA
2020-09-27,13,NA,13,NA,NA,NA
2020-10-04,13,NA,13,NA,NA,NA
2020-10-11,18,NA,18,NA,NA,NA
2020-10-18,18,NA,18,NA,NA,NA
2020-10-25,10,NA,10,NA,NA,NA
2020-11-01,12,NA,12,NA,NA,NA
2020-11-08,8,NA,8,NA,NA,NA
2020-11-15,7,NA,7,NA,NA,NA
2020-11-22,10,NA,10,NA,NA,NA
2020-11-29,17,NA,17,NA,NA,NA
2020-12-06,18,NA,18,NA,NA,NA
2020-12-13,14,NA,14,NA,NA,NA
2020-12-20,20,NA,20,NA,NA,NA
2020-12-27,15,NA,15,NA,NA,NA
2021-01-03,22,NA,22,NA,NA,NA
2021-01-10,NA,15,15,NA,15,18
2021-01-17,NA,23,23,NA,23,26
2021-01-24,NA,18,18,NA,18,22
2021-01-31,NA,20,20,NA,19,24
2021-02-07,NA,15,15,NA,14,19
2021-02-14,NA,27,27,NA,25,31
2021-02-21,NA,16,16,NA,14,21
2021-02-28,NA,36,36,NA,33,43
2021-03-07,NA,34,34,NA,27,45
