"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,1,NA,NA,NA,1,NA,NA,NA
2020-03-29,4,NA,NA,NA,4,NA,NA,NA
2020-04-05,8,NA,NA,NA,8,NA,NA,NA
2020-04-12,12,NA,NA,NA,12,NA,NA,NA
2020-04-19,13,NA,NA,NA,13,NA,NA,NA
2020-04-26,19,NA,NA,NA,19,NA,NA,NA
2020-05-03,21,NA,NA,NA,21,NA,NA,NA
2020-05-10,33,NA,NA,NA,33,NA,NA,NA
2020-05-17,50,NA,NA,NA,50,NA,NA,NA
2020-05-24,81,NA,NA,NA,81,NA,NA,NA
2020-05-31,118,NA,NA,NA,118,NA,NA,NA
2020-06-07,166,NA,NA,NA,166,NA,NA,NA
2020-06-14,220,NA,NA,NA,220,NA,NA,NA
2020-06-21,273,NA,NA,NA,273,NA,NA,NA
2020-06-28,349,NA,NA,NA,349,NA,NA,NA
2020-07-05,436,NA,NA,NA,436,NA,NA,NA
2020-07-12,495,NA,NA,NA,495,NA,NA,NA
2020-07-19,546,NA,NA,NA,546,NA,NA,NA
2020-07-26,603,NA,NA,NA,603,NA,NA,NA
2020-08-02,640,NA,NA,NA,640,NA,NA,NA
2020-08-09,679,NA,NA,NA,679,NA,NA,NA
2020-08-16,711,NA,NA,NA,711,NA,NA,NA
2020-08-23,731,NA,NA,NA,731,NA,NA,NA
2020-08-30,744,NA,NA,NA,744,NA,NA,NA
2020-09-06,765,NA,NA,NA,765,NA,NA,NA
2020-09-13,783,NA,NA,NA,783,NA,NA,NA
2020-09-20,796,NA,NA,NA,796,NA,NA,NA
2020-09-27,816,NA,NA,NA,816,NA,NA,NA
2020-10-04,834,NA,NA,NA,833,NA,NA,NA
2020-10-11,854,NA,NA,NA,852,NA,NA,NA
2020-10-18,875,NA,NA,NA,872,NA,NA,NA
2020-10-25,889,NA,NA,NA,885,NA,NA,NA
2020-11-01,904,NA,NA,NA,899,NA,NA,NA
2020-11-08,914,NA,NA,NA,908,NA,NA,NA
2020-11-15,927,NA,NA,NA,920,NA,NA,NA
2020-11-22,941,NA,NA,NA,932,NA,NA,NA
2020-11-29,958,958,944,1002,942,942,942,942
2020-12-06,NA,973,956,1023,NA,945,944,945
