dt_int,observed,estimate,upper,lower
2020-02-20,1,1,1,1
2020-03-12,1,1,1,1
2020-03-15,1,1,1,1
2020-03-17,1,1,1,1
2020-03-18,2,2,2,2
2020-03-19,5,5,5,5
2020-03-21,4,4,4,4
2020-03-22,5,5,5,5
2020-03-23,2,2,2,2
2020-03-24,7,7,7,7
2020-03-25,9,9,9,9
2020-03-26,9,9,9,9
2020-03-27,13,13,13,13
2020-03-28,13,13,13,13
2020-03-29,12,12,12,12
2020-03-30,19,19,19,19
2020-03-31,20,20,20,20
2020-04-01,16,16,16,16
2020-04-02,14,14,14,14
2020-04-03,17,17,17,17
2020-04-04,17,17,17,17
2020-04-05,14,14,14,14
2020-04-06,15,15,15,15
2020-04-07,14,14,14,14
2020-04-08,17,17,17,17
2020-04-09,16,16,16,16
2020-04-10,14,14,14,14
2020-04-11,17,17,17,17
2020-04-12,15,15,15,15
2020-04-13,22,22,22,22
2020-04-14,30,30,30,30
2020-04-15,24,24,24,24
2020-04-16,30,30,30,30
2020-04-17,14,14,14,14
2020-04-18,14,14,14,14
2020-04-19,13,13,13,13
2020-04-20,18,18,18,18
2020-04-21,24,24,24,24
2020-04-22,29,29,29,29
2020-04-23,19,19,19,19
2020-04-24,20,20,20,20
2020-04-25,24,24,24,24
2020-04-26,35,35,35,35
2020-04-27,41,41,41,41
2020-04-28,33,33,33,33
2020-04-29,23,23,23,23
2020-04-30,38,38,38,38
2020-05-01,32,32,32,32
2020-05-02,26,26,26,26
2020-05-03,21,21,21,21
2020-05-04,34,34,34,34
2020-05-05,42,42,42,42
2020-05-06,40,40,40,40
2020-05-07,32,32,32,32
2020-05-08,32,32,32,32
2020-05-09,44,44,44,44
2020-05-10,33,33,34,33
2020-05-11,36,36,37,36
2020-05-12,41,41,43,41
2020-05-13,40,40,43,40
2020-05-14,43,43,53,43
2020-05-15,35,35,40,35
2020-05-16,38,39,46,38
2020-05-17,31,31,46,31
2020-05-18,38,40,61,38
2020-05-19,32,33,52,32
2020-05-20,31,34,44,31
2020-05-21,37,37,56,37
2020-05-22,37,45,56,37
2020-05-23,27,34,52,27
2020-05-24,32,35,57,32
2020-05-25,38,43,59,38
2020-05-26,57,62,74,57
2020-05-27,37,40,66,37
2020-05-28,38,45,64,38
2020-05-29,45,53,69,45
2020-05-30,34,41,65,34
2020-05-31,25,33,61,25
2020-06-01,25,42,54,25
2020-06-02,36,41,72,36
2020-06-03,27,35,59,27
2020-06-04,31,39,73,31
2020-06-05,21,34,61,21
2020-06-06,16,29,48,17
2020-06-07,23,36,64,25
2020-06-08,27,45,77,28
2020-06-09,23,37,64,25
2020-06-10,17,34,61,18
2020-06-11,18,32,74,18
2020-06-12,15,32,64,15
2020-06-13,12,28,70,13
2020-06-14,6,24,64,6
2020-06-15,9,24,59,10
2020-06-16,3,25,65,4
2020-06-17,6,29,65,6
2020-06-18,1,24,59,1
2020-06-19,2,25,63,4
2020-06-20,1,15,56,2
2020-06-21,2,18,50,3
2020-06-22,NA,10,40,1
2020-06-23,NA,7,32,NA
2020-06-24,NA,7,23,NA
2020-06-25,NA,9,18,1
2020-06-26,NA,7,22,NA
