dt_int,observed,estimate,upper,lower
2020-01-08,1,1,1,1
2020-01-26,1,1,1,1
2020-02-03,1,1,1,1
2020-02-14,1,1,1,1
2020-02-18,1,1,1,1
2020-02-20,1,1,1,1
2020-02-21,1,1,1,1
2020-02-22,2,2,2,2
2020-02-25,1,1,1,1
2020-02-27,1,1,1,1
2020-02-28,2,2,2,2
2020-03-01,1,1,1,1
2020-03-03,2,2,2,2
2020-03-06,2,2,2,2
2020-03-07,1,1,1,1
2020-03-09,1,1,1,1
2020-03-12,6,6,6,6
2020-03-14,3,3,3,3
2020-03-15,2,2,2,2
2020-03-16,6,6,6,6
2020-03-17,8,8,8,8
2020-03-18,6,6,6,6
2020-03-19,9,9,9,9
2020-03-20,10,10,10,10
2020-03-21,11,11,11,11
2020-03-22,17,17,17,17
2020-03-23,16,16,16,16
2020-03-24,23,23,23,23
2020-03-25,31,31,31,31
2020-03-26,28,28,28,28
2020-03-27,30,30,30,30
2020-03-28,32,32,32,32
2020-03-29,29,29,29,29
2020-03-30,41,41,41,41
2020-03-31,40,40,40,40
2020-04-01,39,39,39,39
2020-04-02,29,29,29,29
2020-04-03,38,38,38,38
2020-04-04,34,34,34,34
2020-04-05,28,28,28,28
2020-04-06,34,34,34,34
2020-04-07,37,37,37,37
2020-04-08,39,39,39,39
2020-04-09,36,36,36,36
2020-04-10,23,23,23,23
2020-04-11,36,36,36,36
2020-04-12,33,33,33,33
2020-04-13,47,47,47,47
2020-04-14,55,55,55,55
2020-04-15,43,43,43,43
2020-04-16,51,51,51,51
2020-04-17,34,34,34,34
2020-04-18,32,32,32,32
2020-04-19,30,30,30,30
2020-04-20,39,39,39,39
2020-04-21,54,54,54,54
2020-04-22,65,65,65,65
2020-04-23,48,48,48,48
2020-04-24,39,39,39,39
2020-04-25,52,52,52,52
2020-04-26,56,56,56,56
2020-04-27,74,74,74,74
2020-04-28,69,69,69,69
2020-04-29,61,61,61,61
2020-04-30,67,67,67,67
2020-05-01,70,70,70,70
2020-05-02,56,56,56,56
2020-05-03,46,46,46,46
2020-05-04,60,60,60,60
2020-05-05,72,72,72,72
2020-05-06,71,71,71,71
2020-05-07,56,56,56,56
2020-05-08,71,71,71,71
2020-05-09,70,70,70,70
2020-05-10,69,69,69,69
2020-05-11,69,69,69,69
2020-05-12,73,73,76,73
2020-05-13,75,75,80,75
2020-05-14,74,74,76,74
2020-05-15,66,66,75,66
2020-05-16,56,56,66,56
2020-05-17,45,46,55,45
2020-05-18,67,68,75,67
2020-05-19,59,60,71,59
2020-05-20,58,62,73,58
2020-05-21,69,73,80,69
2020-05-22,69,72,96,69
2020-05-23,50,56,83,50
2020-05-24,46,51,73,46
2020-05-25,54,58,73,54
2020-05-26,78,84,108,78
2020-05-27,52,57,85,52
2020-05-28,66,72,95,66
2020-05-29,57,75,97,58
2020-05-30,50,62,91,50
2020-05-31,47,55,94,47
2020-06-01,42,61,84,43
2020-06-02,56,71,97,59
2020-06-03,37,54,77,43
2020-06-04,30,48,76,31
2020-06-05,36,57,80,39
2020-06-06,28,49,85,31
2020-06-07,28,45,91,33
2020-06-08,40,62,102,42
2020-06-09,30,54,99,32
2020-06-10,14,44,76,16
2020-06-11,15,39,82,20
2020-06-12,13,40,88,19
2020-06-13,12,45,77,21
2020-06-14,9,41,87,14
2020-06-15,12,47,95,16
2020-06-16,6,41,77,10
2020-06-17,2,37,92,10
2020-06-18,2,38,91,9
2020-06-19,1,35,76,11
2020-06-20,1,24,86,6
2020-06-21,1,30,61,3
2020-06-22,NA,25,60,4
2020-06-23,NA,14,44,4
