"estimate","lower","upper","onset_date","n.reported"
36,36,36,2020-03-25,36
51,51,51,2020-03-26,51
56,56,56,2020-03-27,56
66,66,66,2020-03-28,66
72,72,72,2020-03-29,72
69,69,69,2020-03-30,69
81,81,81,2020-03-31,81
89,89,89,2020-04-01,89
86,86,86,2020-04-02,86
85,85,85,2020-04-03,85
112,111,117,2020-04-04,111
103,101,108,2020-04-05,101
111,106,118,2020-04-06,106
128,123,136,2020-04-07,121
98,92,105,2020-04-08,90
69,63,76,2020-04-09,61
93,87,102,2020-04-10,83
95,87,103,2020-04-11,82
100,92,110,2020-04-12,85
126,116,137,2020-04-13,106
90,81,101,2020-04-14,71
107,97,119,2020-04-15,85
102,92,114,2020-04-16,77
121,109.975,135,2020-04-17,91
112,100,126,2020-04-18,81
114,101,129,2020-04-19,80
122,109,138,2020-04-20,85
103,90,119,2020-04-21,65
123,108,141,2020-04-22,77
161,143,181,2020-04-23,102
133,115,152,2020-04-24,75
119,101,140,2020-04-25,61
146,126,169,2020-04-26,76
151,129,177,2020-04-27,72
172,148,200,2020-04-28,82
151,128,179,2020-04-29,67
105,84,128,2020-04-30,37
89,69,113,2020-05-01,28
82,61,107,2020-05-02,21
85,60,117,2020-05-03,15
