"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-29,2,NA,2,NA,NA,NA
2020-04-05,4,NA,4,NA,NA,NA
2020-04-12,7,NA,7,NA,NA,NA
2020-04-19,10,NA,10,NA,NA,NA
2020-04-26,11,NA,11,NA,NA,NA
2020-05-03,19,NA,19,NA,NA,NA
2020-05-10,54,NA,54,NA,NA,NA
2020-05-17,58,NA,58,NA,NA,NA
2020-05-24,72,NA,72,NA,NA,NA
2020-05-31,95,NA,95,NA,NA,NA
2020-06-07,94,NA,94,NA,NA,NA
2020-06-14,77,NA,77,NA,NA,NA
2020-06-21,58,NA,58,NA,NA,NA
2020-06-28,51,NA,51,NA,NA,NA
2020-07-05,41,NA,41,NA,NA,NA
2020-07-12,26,NA,26,NA,NA,NA
2020-07-19,33,NA,33,NA,NA,NA
2020-07-26,32,NA,32,NA,NA,NA
2020-08-02,29,NA,29,NA,NA,NA
2020-08-09,30,NA,30,NA,NA,NA
2020-08-16,13,NA,13,NA,NA,NA
2020-08-23,23,NA,23,NA,NA,NA
2020-08-30,19,NA,19,NA,NA,NA
2020-09-06,13,NA,13,NA,NA,NA
2020-09-13,10,NA,10,NA,NA,NA
2020-09-20,17,NA,17,NA,NA,NA
2020-09-27,14,NA,14,NA,NA,NA
2020-10-04,11,NA,11,NA,NA,NA
2020-10-11,22,NA,22,NA,NA,NA
2020-10-18,17,NA,17,NA,NA,NA
2020-10-25,18,NA,18,NA,NA,NA
2020-11-01,16,NA,16,NA,NA,NA
2020-11-08,20,NA,20,NA,NA,NA
2020-11-15,18,NA,18,NA,NA,NA
2020-11-22,16,NA,16,NA,NA,NA
2020-11-29,15,NA,15,NA,NA,NA
2020-12-06,29,NA,29,NA,NA,NA
2020-12-13,30,NA,30,NA,NA,NA
2020-12-20,22,NA,22,NA,NA,NA
2020-12-27,27,NA,27,NA,NA,NA
2021-01-03,24,NA,24,NA,NA,NA
2021-01-10,20,NA,20,NA,NA,NA
2021-01-17,14,NA,14,NA,NA,NA
2021-01-24,24,NA,24,NA,NA,NA
2021-01-31,18,NA,18,NA,NA,NA
2021-02-07,18,NA,18,NA,NA,NA
2021-02-14,23,NA,23,NA,NA,NA
2021-02-21,37,NA,37,NA,NA,NA
2021-02-28,69,NA,69,NA,NA,NA
2021-03-07,77,NA,77,NA,NA,NA
2021-03-14,124,NA,124,NA,NA,NA
2021-03-21,132,NA,132,NA,NA,NA
2021-03-28,128,NA,128,NA,NA,NA
2021-04-04,157,NA,157,NA,NA,NA
2021-04-11,NA,112,112,NA,112,112
2021-04-18,NA,93,93,NA,93,94
2021-04-25,NA,68,68,NA,68,69
2021-05-02,NA,54,54,NA,54,56
2021-05-09,NA,51,51,NA,51,53
2021-05-16,NA,31,31,NA,31,33
2021-05-23,NA,31,31,NA,30,34
2021-05-30,NA,43,43,NA,41,46
2021-06-06,NA,40,40,NA,34,48
