dt_int,observed,estimate,upper,lower
2020-03-19,1,1,1,1
2020-03-24,1,1,1,1
2020-03-26,1,1,1,1
2020-03-28,1,1,1,1
2020-03-29,1,1,1,1
2020-03-30,2,2,2,2
2020-04-02,2,2,2,2
2020-04-03,1,1,1,1
2020-04-04,1,1,1,1
2020-04-05,2,2,2,2
2020-04-06,1,1,1,1
2020-04-09,1,1,1,1
2020-04-10,1,1,1,1
2020-04-12,1,1,1,1
2020-04-13,1,1,1,1
2020-04-14,2,2,2,2
2020-04-15,2,2,2,2
2020-04-17,1,1,1,1
2020-04-18,1,1,1,1
2020-04-19,2,2,2,2
2020-04-20,1,1,1,1
2020-04-21,2,2,2,2
2020-04-23,3,3,3,3
2020-04-25,3,3,3,3
2020-04-26,2,2,2,2
2020-04-27,1,1,1,1
2020-04-28,2,2,2,2
2020-04-30,1,1,1,1
2020-05-02,2,2,2,2
2020-05-04,2,2,2,2
2020-05-06,4,4,4,4
2020-05-07,2,2,2,2
2020-05-08,2,2,2,2
2020-05-09,3,3,3,3
2020-05-10,1,1,1,1
2020-05-12,4,4,5,4
2020-05-13,5,5,5,5
2020-05-14,1,1,1,1
2020-05-15,5,5,8,5
2020-05-16,2,2,3,2
2020-05-17,2,2,3,2
2020-05-18,1,1,6,1
2020-05-19,6,6,8,6
2020-05-20,6,6,10,6
2020-05-21,6,6,9,6
2020-05-22,3,3,8,3
2020-05-23,5,5,9,5
2020-05-24,1,1,5,1
2020-05-25,3,3,9,3
2020-05-26,9,9,13,9
2020-05-27,7,7,10,7
2020-05-28,4,4,16,4
2020-05-29,8,8,12,8
2020-05-30,2,2,8,2
2020-05-31,5,5,15,5
2020-06-01,8,8,15,8
2020-06-02,3,3,10,3
2020-06-03,4,4,12,4
2020-06-04,3,3,9,3
2020-06-05,4,4,19,4
2020-06-06,4,4,14,4
2020-06-07,3,3,7,3
2020-06-08,2,2,12,2
2020-06-09,6,6,17,6
2020-06-10,2,4,11,2
2020-06-11,8,9,24,8
2020-06-12,11,12,24,11
2020-06-13,2,2,21,2
2020-06-14,5,6,25,5
2020-06-15,3,3,24,3
2020-06-16,4,6,21,4
2020-06-17,3,5,20,3
2020-06-18,3,4,21,3
2020-06-19,2,4,17,2
2020-06-20,NA,1,9,NA
2020-06-22,NA,1,6,NA
2020-06-26,NA,1,4,NA
2020-06-21,NA,NA,7,NA
2020-06-23,NA,NA,8,NA
2020-06-24,NA,NA,4,NA
2020-06-25,NA,NA,5,NA
