date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,1,1,1,1,covid
2020-03-04,1,1,1,1,covid
2020-03-05,1,1,1,1,covid
2020-03-06,1,1,1,1,covid
2020-03-07,1,1,1,1,covid
2020-03-08,1,1,1,1,covid
2020-03-09,1,1,1,1,covid
2020-03-10,1,1,1,1,covid
2020-03-11,1,1,1,1,covid
2020-03-12,1,1,1,1,covid
2020-03-13,1,1,1,1,covid
2020-03-14,1,1,1,1,covid
2020-03-15,1,1,1,1,covid
2020-03-16,2,2,2,2,covid
2020-03-17,2,2,2,2,covid
2020-03-18,3,3,3,3,covid
2020-03-19,4,4,4,4,covid
2020-03-20,4,4,4,4,covid
2020-03-21,5,5,5,5,covid
2020-03-22,5,5,5,5,covid
2020-03-23,5,5,5,5,covid
2020-03-24,7,7,7,7,covid
2020-03-25,10,10,10,10,covid
2020-03-26,12,12,12,12,covid
2020-03-27,11,11,11,11,covid
2020-03-28,12,12,12,12,covid
2020-03-29,13,13,13,13,covid
2020-03-30,16,16,16,16,covid
2020-03-31,15,15,15,15,covid
2020-04-01,17,17,17,17,covid
2020-04-02,19,19,19,19,covid
2020-04-03,22,22,22,22,covid
2020-04-04,26,26,26,26,covid
2020-04-05,25,25,25,25,covid
2020-04-06,28,28,28,28,covid
2020-04-07,27,27,27,27,covid
2020-04-08,26,26,26,26,covid
2020-04-09,26,26,26,26,covid
2020-04-10,22,22,22,22,covid
2020-04-11,21,21,21,21,covid
2020-04-12,23,23,23,23,covid
2020-04-13,22,22,22,22,covid
2020-04-14,24,24,24,24,covid
2020-04-15,25,25,25,25,covid
2020-04-16,24,24,24,24,covid
2020-04-17,24,24,24,24,covid
2020-04-18,24,24,24,24,covid
2020-04-19,23,23,23,23,covid
2020-04-20,24,24,24,24,covid
2020-04-21,28,28,28,28,covid
2020-04-22,30,30,30,30,covid
2020-04-23,30,30,31,30,covid
2020-04-24,31,31,32,31,covid
2020-04-25,35,35,36,35,covid
2020-04-26,31,31,34,31,covid
2020-04-27,31,31,35,31,covid
2020-04-28,33,33,38,33,covid
2020-04-29,35,35,42,35,covid
2020-04-30,35,35,42,35,covid
2020-05-01,37,37,45,37,covid
2020-05-02,38,38,46,38,covid
2020-05-03,36,36,48,36,covid
2020-05-04,39,39,51,39,covid
2020-05-05,37,37,50,37,covid
2020-05-06,33,33,47,33,covid
2020-05-07,34,34,50,34,covid
2020-05-08,36,36,51,36,covid
2020-05-09,34,34,54,34,covid
2020-05-10,33,33,55,33,covid
2020-05-11,36,36,63,36,covid
2020-05-12,35,35,66,35,covid
2020-05-13,39,39,74,39,covid
2020-05-14,40,40,76,40,covid
2020-05-15,39,39,79,39,covid
2020-05-16,38,38,84,38,covid
2020-05-17,38,38,84,38,covid
2020-05-18,35,36,87,35,covid
2020-05-19,33,35,91,33,covid
2020-05-20,34,36,94,34,covid
2020-05-21,38,40,98,38,covid
2020-05-22,39,41,103,39,covid
2020-05-23,40,44,105,40,covid
2020-05-24,38,43,105,38,covid
2020-05-25,41,47,116,41,covid
2020-05-26,41,47,123,41,covid
2020-03-01,9,9,9,9,srag
2020-03-02,8,8,8,8,srag
2020-03-03,9,9,9,9,srag
2020-03-04,9,9,9,9,srag
2020-03-05,10,10,10,10,srag
2020-03-06,9,9,9,9,srag
2020-03-07,10,10,10,10,srag
2020-03-08,13,13,13,13,srag
2020-03-09,14,14,14,14,srag
2020-03-10,13,13,13,13,srag
2020-03-11,13,13,13,13,srag
2020-03-12,14,14,14,14,srag
2020-03-13,15,15,15,15,srag
2020-03-14,16,16,16,16,srag
2020-03-15,17,17,17,17,srag
2020-03-16,20,20,20,20,srag
2020-03-17,24,24,24,24,srag
2020-03-18,27,27,27,27,srag
2020-03-19,27,27,27,27,srag
2020-03-20,27,27,27,27,srag
2020-03-21,30,30,30,30,srag
2020-03-22,33,33,33,33,srag
2020-03-23,37,37,37,37,srag
2020-03-24,45,45,45,45,srag
2020-03-25,53,53,53,53,srag
2020-03-26,64,64,64,64,srag
2020-03-27,69,69,69,69,srag
2020-03-28,71,71,71,71,srag
2020-03-29,75,75,75,75,srag
2020-03-30,85,85,85,85,srag
2020-03-31,82,82,82,82,srag
2020-04-01,83,83,83,83,srag
2020-04-02,87,87,87,87,srag
2020-04-03,88,88,88,88,srag
2020-04-04,94,94,94,94,srag
2020-04-05,92,92,92,92,srag
2020-04-06,98,98,98,98,srag
2020-04-07,96,96,96,96,srag
2020-04-08,104,104,104,104,srag
2020-04-09,101,101,101,101,srag
2020-04-10,102,102,102,102,srag
2020-04-11,101,101,101,101,srag
2020-04-12,106,106,106,106,srag
2020-04-13,105,105,105,105,srag
2020-04-14,110,110,110,110,srag
2020-04-15,116,116,116,116,srag
2020-04-16,121,121,121,121,srag
2020-04-17,122,122,122,122,srag
2020-04-18,119,119,119,119,srag
2020-04-19,122,122,122,122,srag
2020-04-20,125,125,125,125,srag
2020-04-21,129,129,129,129,srag
2020-04-22,131,131,131,131,srag
2020-04-23,130,130,130,130,srag
2020-04-24,126,126,126,126,srag
2020-04-25,131,131,131,131,srag
2020-04-26,128,128,128,128,srag
2020-04-27,133,133,133,133,srag
2020-04-28,131,131,131,131,srag
2020-04-29,138,138,139,138,srag
2020-04-30,142,142,143,142,srag
2020-05-01,144,144,145,144,srag
2020-05-02,147,147,149,147,srag
2020-05-03,153,153,155,153,srag
2020-05-04,156,156,159,156,srag
2020-05-05,156,156,160,156,srag
2020-05-06,155,155,160,155,srag
2020-05-07,157,157,163,157,srag
2020-05-08,160,160,166,160,srag
2020-05-09,162,162,172,162,srag
2020-05-10,163,163,174,163,srag
2020-05-11,173,173,186,173,srag
2020-05-12,168,168,185,168,srag
2020-05-13,176,176,195,176,srag
2020-05-14,178,178,201,178,srag
2020-05-15,174,174,201,174,srag
2020-05-16,179,179,207,179,srag
2020-05-17,183,183,213,183,srag
2020-05-18,188,189,221,188,srag
2020-05-19,193,194,231,193,srag
2020-05-20,196,197,241,196,srag
2020-05-21,193,194,243,193,srag
2020-05-22,193,196,248,193,srag
2020-05-23,202,205,263,202,srag
2020-05-24,204,210,273,204,srag
2020-05-25,206,215,280,206,srag
2020-05-26,215,227,294,215,srag
2020-05-27,217,231,302,217,srag
2020-05-28,209,226,302,210,srag
2020-05-29,209,228,314,210,srag
2020-05-30,205,227,315,206,srag
2020-05-31,204,235,322,206,srag
