dt_int,observed,estimate,upper,lower
2019-12-29,1,1,1,1
2020-01-05,3,3,3,3
2020-01-06,2,2,2,2
2020-01-07,4,4,4,4
2020-01-08,4,4,4,4
2020-01-11,1,1,1,1
2020-01-12,1,1,1,1
2020-01-14,1,1,1,1
2020-01-16,2,2,2,2
2020-01-18,3,3,3,3
2020-01-20,2,2,2,2
2020-01-23,2,2,2,2
2020-01-24,1,1,1,1
2020-01-26,1,1,1,1
2020-01-28,1,1,1,1
2020-01-29,3,3,3,3
2020-02-01,2,2,2,2
2020-02-03,1,1,1,1
2020-02-04,2,2,2,2
2020-02-05,1,1,1,1
2020-02-06,3,3,3,3
2020-02-07,4,4,4,4
2020-02-08,1,1,1,1
2020-02-09,2,2,2,2
2020-02-11,2,2,2,2
2020-02-12,1,1,1,1
2020-02-13,1,1,1,1
2020-02-14,2,2,2,2
2020-02-16,2,2,2,2
2020-02-18,1,1,1,1
2020-02-19,3,3,3,3
2020-02-20,1,1,1,1
2020-02-21,1,1,1,1
2020-02-22,1,1,1,1
2020-02-23,2,2,2,2
2020-02-25,1,1,1,1
2020-02-26,1,1,1,1
2020-02-27,4,4,4,4
2020-02-28,1,1,1,1
2020-03-01,3,3,3,3
2020-03-02,1,1,1,1
2020-03-03,4,4,4,4
2020-03-04,2,2,2,2
2020-03-05,3,3,3,3
2020-03-07,2,2,2,2
2020-03-08,5,5,5,5
2020-03-09,5,5,5,5
2020-03-10,3,3,3,3
2020-03-11,2,2,2,2
2020-03-12,12,12,12,12
2020-03-13,8,8,8,8
2020-03-14,11,11,11,11
2020-03-15,5,5,5,5
2020-03-16,18,18,18,18
2020-03-17,11,11,11,11
2020-03-18,21,21,21,21
2020-03-19,22,22,22,22
2020-03-20,16,16,16,16
2020-03-21,23,23,23,23
2020-03-22,12,12,12,12
2020-03-23,27,27,27,27
2020-03-24,22,22,22,22
2020-03-25,24,24,24,24
2020-03-26,38,38,38,38
2020-03-27,35,35,35,35
2020-03-28,28,28,28,28
2020-03-29,32,32,32,32
2020-03-30,37,37,37,37
2020-03-31,25,25,25,25
2020-04-01,30,30,30,30
2020-04-02,36,36,36,36
2020-04-03,17,17,17,17
2020-04-04,29,29,29,29
2020-04-05,16,16,16,16
2020-04-06,23,23,23,23
2020-04-07,23,23,23,23
2020-04-08,36,36,36,36
2020-04-09,18,18,18,18
2020-04-10,20,20,20,20
2020-04-11,14,14,14,14
2020-04-12,15,15,15,15
2020-04-13,21,21,21,21
2020-04-14,24,24,24,24
2020-04-15,29,29,29,29
2020-04-16,25,25,25,25
2020-04-17,30,30,30,30
2020-04-18,14,14,14,14
2020-04-19,21,21,21,21
2020-04-20,30,30,30,30
2020-04-21,20,20,20,20
2020-04-22,22,22,22,22
2020-04-23,21,21,21,21
2020-04-24,24,24,24,24
2020-04-25,18,18,18,18
2020-04-26,12,12,12,12
2020-04-27,31,31,31,31
2020-04-28,34,34,34,34
2020-04-29,30,30,30,30
2020-04-30,33,33,33,33
2020-05-01,19,19,19,19
2020-05-02,27,27,27,27
2020-05-03,25,25,25,25
2020-05-04,32,32,32,32
2020-05-05,20,20,20,20
2020-05-06,44,44,44,44
2020-05-07,39,39,39,39
2020-05-08,37,37,37,37
2020-05-09,23,23,23,23
2020-05-10,32,32,32,32
2020-05-11,41,41,41,41
2020-05-12,39,39,39,39
2020-05-13,39,39,39,39
2020-05-14,44,44,44,44
2020-05-15,39,39,39,39
2020-05-16,41,41,41,41
2020-05-17,52,52,54,52
2020-05-18,45,45,50,45
2020-05-19,40,40,43,40
2020-05-20,34,34,45,34
2020-05-21,54,54,63,54
2020-05-22,39,39,48,39
2020-05-23,58,58,66,58
2020-05-24,36,36,46,36
2020-05-25,32,32,46,32
2020-05-26,53,53,63,53
2020-05-27,32,32,45,32
2020-05-28,41,41,60,41
2020-05-29,39,39,54,39
2020-05-30,31,31,50,31
2020-05-31,34,35,51,34
2020-06-01,35,38,47,35
2020-06-02,44,47,59,44
2020-06-03,46,50,63,46
2020-06-04,47,49,72,47
2020-06-05,47,50,69,47
2020-06-06,44,49,73,44
2020-06-07,27,32,53,27
2020-06-08,49,56,74,49
2020-06-09,37,45,57,37
2020-06-10,55,64,84,55
2020-06-11,48,58,83,48
2020-06-12,38,48,76,38
2020-06-13,41,47,80,41
2020-06-14,30,36,70,30
2020-06-15,36,53,66,36
2020-06-16,48,61,111,50
2020-06-17,50,71,101,52
2020-06-18,37,56,92,40
2020-06-19,34,53,95,39
2020-06-20,30,57,88,33
2020-06-21,30,54,109,33
2020-06-22,35,63,99,37
2020-06-23,33,57,108,38
2020-06-24,3,28,66,11
2020-06-26,1,28,58,3
2020-06-25,NA,20,80,5
2020-06-27,NA,20,43,8
