dt_int,observed,estimate,upper,lower
2020-03-18,1,1,1,1
2020-03-19,1,1,1,1
2020-03-22,1,1,1,1
2020-03-23,1,1,1,1
2020-03-24,3,3,3,3
2020-03-25,4,4,4,4
2020-03-26,1,1,1,1
2020-03-27,2,2,2,2
2020-03-28,5,5,5,5
2020-03-29,4,4,4,4
2020-03-30,9,9,9,9
2020-03-31,3,3,3,3
2020-04-01,7,7,7,7
2020-04-02,4,4,4,4
2020-04-03,4,4,4,4
2020-04-04,4,4,4,4
2020-04-05,2,2,2,2
2020-04-06,6,6,6,6
2020-04-07,5,5,5,5
2020-04-08,5,5,5,5
2020-04-09,6,6,6,6
2020-04-10,1,1,1,1
2020-04-11,3,3,3,3
2020-04-12,3,3,3,3
2020-04-13,2,2,2,2
2020-04-14,3,3,3,3
2020-04-15,5,5,5,5
2020-04-16,1,1,1,1
2020-04-17,1,1,1,1
2020-04-18,1,1,1,1
2020-04-19,1,1,1,1
2020-04-21,7,7,7,7
2020-04-22,5,5,5,5
2020-04-23,4,4,4,4
2020-04-24,8,8,8,8
2020-04-25,7,7,7,7
2020-04-26,7,7,7,7
2020-04-27,10,10,10,10
2020-04-28,8,8,8,8
2020-04-29,4,4,4,4
2020-04-30,7,7,7,7
2020-05-01,1,1,1,1
2020-05-02,3,3,3,3
2020-05-03,7,7,7,7
2020-05-04,6,6,6,6
2020-05-05,6,6,6,6
2020-05-06,11,11,11,11
2020-05-07,5,5,5,5
2020-05-08,4,4,4,4
2020-05-09,11,11,11,11
2020-05-10,14,14,14,14
2020-05-11,7,7,7,7
2020-05-12,9,9,9,9
2020-05-13,7,7,7,7
2020-05-14,8,8,8,8
2020-05-15,4,4,4,4
2020-05-16,3,3,3,3
2020-05-17,11,11,11,11
2020-05-18,10,10,10,10
2020-05-19,10,10,10,10
2020-05-20,8,8,8,8
2020-05-21,13,13,13,13
2020-05-22,8,8,8,8
2020-05-23,8,8,8,8
2020-05-24,10,10,10,10
2020-05-25,7,7,7,7
2020-05-26,10,10,10,10
2020-05-27,8,8,8,8
2020-05-28,14,14,14,14
2020-05-29,22,22,22,22
2020-05-30,16,16,16,16
2020-05-31,12,12,12,12
2020-06-01,20,20,20,20
2020-06-02,11,11,11,11
2020-06-03,12,12,12,12
2020-06-04,17,17,17,17
2020-06-05,15,15,15,15
2020-06-06,16,16,16,16
2020-06-07,11,11,11,11
2020-06-08,20,20,20,20
2020-06-09,17,17,17,17
2020-06-10,16,16,16,16
2020-06-11,13,13,13,13
2020-06-12,19,19,19,19
2020-06-13,20,20,20,20
2020-06-14,14,14,14,14
2020-06-15,17,17,17,17
2020-06-16,23,23,23,23
2020-06-17,18,18,18,18
2020-06-18,18,18,18,18
2020-06-19,19,19,19,19
2020-06-20,8,8,8,8
2020-06-21,17,17,17,17
2020-06-22,14,14,14,14
2020-06-23,15,15,15,15
2020-06-24,18,18,19,18
2020-06-25,13,13,16,13
2020-06-26,16,16,16,16
2020-06-27,16,16,18,16
2020-06-28,13,13,17,13
2020-06-29,15,15,19,15
2020-06-30,22,22,25,22
2020-07-01,14,14,16,14
2020-07-02,14,14,19,14
2020-07-03,21,21,28,21
2020-07-04,17,17,25,17
2020-07-05,18,18,24,18
2020-07-06,18,18,23,18
2020-07-07,20,20,26,20
2020-07-08,28,28,33,28
2020-07-09,15,15,23,15
2020-07-10,14,14,23,14
2020-07-11,15,15,19,15
2020-07-12,17,17,25,17
2020-07-13,21,21,35,21
2020-07-14,23,23,35,23
2020-07-15,22,22,35,22
2020-07-16,20,21,38,20
2020-07-17,15,15,33,15
2020-07-18,16,18,32,16
2020-07-19,23,24,36,23
2020-07-20,21,26,44,21
2020-07-21,21,24,42,21
2020-07-22,21,26,49,21
2020-07-23,24,33,51,24
2020-07-24,23,35,51,23
2020-07-25,11,20,42,11
2020-07-26,9,24,39,9
2020-07-27,20,34,61,20
2020-07-28,6,17,43,6
2020-07-29,4,16,39,4
2020-07-31,1,8,21,1
2020-07-30,NA,12,32,NA
2020-08-01,NA,10,23,NA
2020-08-02,NA,2,28,NA
2020-08-03,NA,9,15,NA
2020-08-04,NA,4,15,NA
2020-08-05,NA,4,15,NA
2020-08-06,NA,5,13,NA
