"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-18,5,NA,NA,NA,5,NA,NA,NA
2020-03-20,11,NA,NA,NA,11,NA,NA,NA
2020-03-21,12,NA,NA,NA,12,NA,NA,NA
2020-03-22,13,NA,NA,NA,13,NA,NA,NA
2020-03-23,17,NA,NA,NA,17,NA,NA,NA
2020-03-24,18,NA,NA,NA,18,NA,NA,NA
2020-03-25,19,NA,NA,NA,19,NA,NA,NA
2020-03-26,20,NA,NA,NA,20,NA,NA,NA
2020-03-27,21,NA,NA,NA,21,NA,NA,NA
2020-03-28,22,NA,NA,NA,22,NA,NA,NA
2020-03-29,23,NA,NA,NA,23,NA,NA,NA
2020-03-30,25,NA,NA,NA,25,NA,NA,NA
2020-03-31,28,NA,NA,NA,28,NA,NA,NA
2020-04-02,32,NA,NA,NA,32,NA,NA,NA
2020-04-03,33,NA,NA,NA,33,NA,NA,NA
2020-04-04,34,NA,NA,NA,34,NA,NA,NA
2020-04-05,35,NA,NA,NA,35,NA,NA,NA
2020-04-08,36,NA,NA,NA,36,NA,NA,NA
2020-04-09,38,NA,NA,NA,38,NA,NA,NA
2020-04-10,39,NA,NA,NA,39,NA,NA,NA
2020-04-12,42,NA,NA,NA,42,NA,NA,NA
2020-04-14,44,NA,NA,NA,44,NA,NA,NA
2020-04-17,45,NA,NA,NA,45,NA,NA,NA
2020-04-18,47,NA,NA,NA,47,NA,NA,NA
2020-04-21,49,NA,NA,NA,49,NA,NA,NA
2020-04-22,50,NA,NA,NA,50,NA,NA,NA
2020-04-25,51,NA,NA,NA,51,NA,NA,NA
2020-04-27,52,NA,NA,NA,52,NA,NA,NA
2020-05-01,53,NA,NA,NA,53,NA,NA,NA
2020-05-02,54,NA,NA,NA,54,NA,NA,NA
2020-05-03,55,NA,NA,NA,55,NA,NA,NA
2020-05-06,56,NA,NA,NA,56,NA,NA,NA
2020-05-07,58,NA,NA,NA,58,NA,NA,NA
2020-05-08,60,NA,NA,NA,60,NA,NA,NA
2020-05-09,61,NA,NA,NA,61,NA,NA,NA
2020-05-10,64,NA,NA,NA,64,NA,NA,NA
2020-05-11,67,NA,NA,NA,67,NA,NA,NA
2020-05-12,68,NA,NA,NA,68,NA,NA,NA
2020-05-13,73,NA,NA,NA,73,NA,NA,NA
2020-05-14,80,NA,NA,NA,80,NA,NA,NA
2020-05-15,87,NA,NA,NA,87,NA,NA,NA
2020-05-16,95,NA,NA,NA,95,NA,NA,NA
2020-05-17,100,NA,NA,NA,100,NA,NA,NA
2020-05-18,104,NA,NA,NA,104,NA,NA,NA
2020-05-19,107,NA,NA,NA,107,NA,NA,NA
2020-05-20,113,NA,NA,NA,113,NA,NA,NA
2020-05-21,118,NA,NA,NA,118,NA,NA,NA
2020-05-22,119,NA,NA,NA,119,NA,NA,NA
2020-05-23,124,NA,NA,NA,124,NA,NA,NA
2020-05-24,128,NA,NA,NA,128,NA,NA,NA
2020-05-25,138,NA,NA,NA,138,NA,NA,NA
2020-05-26,146,NA,NA,NA,146,NA,NA,NA
2020-05-27,152,NA,NA,NA,152,NA,NA,NA
2020-05-28,161,NA,NA,NA,161,NA,NA,NA
2020-05-29,166,NA,NA,NA,166,NA,NA,NA
2020-05-30,172,NA,NA,NA,172,NA,NA,NA
2020-05-31,180,NA,NA,NA,180,NA,NA,NA
2020-06-01,191,NA,NA,NA,191,NA,NA,NA
2020-06-02,194,NA,NA,NA,194,NA,NA,NA
2020-06-03,203,NA,NA,NA,203,NA,NA,NA
2020-06-04,207,NA,NA,NA,207,NA,NA,NA
2020-06-05,211,NA,NA,NA,211,NA,NA,NA
2020-06-06,213,NA,NA,NA,213,NA,NA,NA
2020-06-07,214,NA,NA,NA,214,NA,NA,NA
2020-06-08,219,NA,NA,NA,219,NA,NA,NA
2020-06-09,223,NA,NA,NA,223,NA,NA,NA
2020-06-10,228,NA,NA,NA,229,NA,NA,NA
2020-06-11,233,NA,NA,NA,235,NA,NA,NA
2020-06-12,238,NA,NA,NA,240,NA,NA,NA
2020-06-13,242,NA,NA,NA,245,NA,NA,NA
2020-06-14,244,NA,NA,NA,247,NA,NA,NA
2020-06-15,247,NA,NA,NA,250,NA,NA,NA
2020-06-16,253,NA,NA,NA,257,NA,NA,NA
2020-06-17,258,NA,NA,NA,262,NA,NA,NA
2020-06-18,261,NA,NA,NA,265,NA,NA,NA
2020-06-19,262,NA,NA,NA,266,NA,NA,NA
2020-06-20,268,NA,NA,NA,273,NA,NA,NA
2020-06-21,270,NA,NA,NA,275,NA,NA,NA
2020-06-22,275,NA,NA,NA,279,NA,NA,NA
2020-06-23,278,NA,NA,NA,281,NA,NA,NA
2020-06-24,282,NA,NA,NA,284,NA,NA,NA
2020-06-25,286,NA,NA,NA,289,NA,NA,NA
2020-06-26,290,NA,NA,NA,293,NA,NA,NA
2020-06-27,291,NA,NA,NA,293,NA,NA,NA
2020-06-28,292,NA,NA,NA,294,NA,NA,NA
2020-06-29,294,NA,NA,NA,294,NA,NA,NA
2020-06-30,297,NA,NA,NA,296,NA,NA,NA
2020-07-01,299,NA,NA,NA,299,NA,NA,NA
2020-07-02,301,NA,NA,NA,299,NA,NA,NA
2020-07-03,303,NA,NA,NA,301,NA,NA,NA
2020-07-04,305,NA,NA,NA,302,NA,NA,NA
2020-07-05,307,307,286,400,302,302,302,302
2020-07-06,NA,309,286,407,NA,304,302,308
2020-07-07,NA,311,286,415,NA,305,302,315
2020-07-08,NA,313,286,423,NA,307,302,321
2020-07-09,NA,315,286,431,NA,308,302,326
2020-07-10,NA,317,286,439,NA,309,302,331
2020-07-11,NA,319,286,447,NA,310,302,335
2020-07-12,NA,322,286,456,NA,311,302,339
2020-07-13,NA,324,286,464,NA,312,302,341
2020-07-14,NA,326,286,473,NA,312,302,344
2020-07-15,NA,328,286,482,NA,313,302,345
2020-07-16,NA,330,286,491,NA,313,302,346
2020-07-17,NA,332,286,500,NA,313,302,347
2020-07-18,NA,335,286,510,NA,313,302,347
2020-07-19,NA,337,286,519,NA,313,302,347
