"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,2,NA,2,NA,NA,NA
2020-03-22,3,NA,3,NA,NA,NA
2020-03-29,3,NA,3,NA,NA,NA
2020-04-05,9,NA,9,NA,NA,NA
2020-04-12,16,NA,16,NA,NA,NA
2020-04-19,17,NA,17,NA,NA,NA
2020-04-26,28,NA,28,NA,NA,NA
2020-05-03,39,NA,39,NA,NA,NA
2020-05-10,76,NA,76,NA,NA,NA
2020-05-17,97,NA,97,NA,NA,NA
2020-05-24,65,NA,65,NA,NA,NA
2020-05-31,67,NA,67,NA,NA,NA
2020-06-07,89,NA,89,NA,NA,NA
2020-06-14,59,NA,59,NA,NA,NA
2020-06-21,54,NA,54,NA,NA,NA
2020-06-28,56,NA,56,NA,NA,NA
2020-07-05,59,NA,59,NA,NA,NA
2020-07-12,55,NA,55,NA,NA,NA
2020-07-19,35,NA,35,NA,NA,NA
2020-07-26,49,NA,49,NA,NA,NA
2020-08-02,44,NA,44,NA,NA,NA
2020-08-09,34,NA,34,NA,NA,NA
2020-08-16,32,NA,32,NA,NA,NA
2020-08-23,27,NA,27,NA,NA,NA
2020-08-30,25,NA,25,NA,NA,NA
2020-09-06,30,NA,30,NA,NA,NA
2020-09-13,22,NA,22,NA,NA,NA
2020-09-20,25,NA,25,NA,NA,NA
2020-09-27,15,NA,15,NA,NA,NA
2020-10-04,24,NA,24,NA,NA,NA
2020-10-11,29,NA,29,NA,NA,NA
2020-10-18,29,NA,29,NA,NA,NA
2020-10-25,33,NA,33,NA,NA,NA
2020-11-01,35,NA,35,NA,NA,NA
2020-11-08,48,NA,48,NA,NA,NA
2020-11-15,45,NA,45,NA,NA,NA
2020-11-22,41,NA,41,NA,NA,NA
2020-11-29,29,NA,29,NA,NA,NA
2020-12-06,45,NA,45,NA,NA,NA
2020-12-13,35,NA,35,NA,NA,NA
2020-12-20,42,NA,42,NA,NA,NA
2020-12-27,43,NA,43,NA,NA,NA
2021-01-03,56,NA,56,NA,NA,NA
2021-01-10,75,NA,75,NA,NA,NA
2021-01-17,73,NA,73,NA,NA,NA
2021-01-24,107,NA,107,NA,NA,NA
2021-01-31,89,NA,89,NA,NA,NA
2021-02-07,150,NA,150,NA,NA,NA
2021-02-14,164,NA,164,NA,NA,NA
2021-02-21,176,NA,176,NA,NA,NA
2021-02-28,194,NA,194,NA,NA,NA
2021-03-07,194,NA,194,NA,NA,NA
2021-03-14,204,NA,204,NA,NA,NA
2021-03-21,147,NA,147,NA,NA,NA
2021-03-28,134,NA,134,NA,NA,NA
2021-04-04,134,NA,134,NA,NA,NA
2021-04-11,100,NA,100,NA,NA,NA
2021-04-18,60,NA,60,NA,NA,NA
2021-04-25,54,NA,54,NA,NA,NA
2021-05-02,68,NA,68,NA,NA,NA
2021-05-09,57,NA,57,NA,NA,NA
2021-05-16,67,NA,67,NA,NA,NA
2021-05-23,48,NA,48,NA,NA,NA
2021-05-30,52,NA,52,NA,NA,NA
2021-06-06,55,NA,55,NA,NA,NA
2021-06-13,36,NA,36,NA,NA,NA
2021-06-20,29,NA,29,NA,NA,NA
2021-06-27,14,NA,14,NA,NA,NA
