dt_int,observed,estimate,upper,lower
2020-03-16,1,1,1,1
2020-03-21,1,1,1,1
2020-03-22,1,1,1,1
2020-03-24,2,2,2,2
2020-03-26,1,1,1,1
2020-03-28,1,1,1,1
2020-03-31,1,1,1,1
2020-04-01,1,1,1,1
2020-04-02,2,2,2,2
2020-04-03,5,5,5,5
2020-04-04,1,1,1,1
2020-04-08,3,3,3,3
2020-04-09,3,3,3,3
2020-04-13,3,3,3,3
2020-04-14,4,4,4,4
2020-04-15,1,1,1,1
2020-04-16,1,1,1,1
2020-04-17,1,1,1,1
2020-04-18,1,1,1,1
2020-04-20,1,1,1,1
2020-04-21,2,2,2,2
2020-04-22,1,1,1,1
2020-04-23,2,2,2,2
2020-04-24,3,3,3,3
2020-04-25,3,3,3,3
2020-04-26,3,3,3,3
2020-04-27,8,8,8,8
2020-04-28,1,1,1,1
2020-04-29,5,5,5,5
2020-04-30,5,5,5,5
2020-05-01,5,5,5,5
2020-05-04,1,1,1,1
2020-05-05,6,6,6,6
2020-05-06,2,2,2,2
2020-05-07,1,1,1,1
2020-05-09,2,2,2,2
2020-05-10,5,5,5,5
2020-05-11,3,3,3,3
2020-05-13,4,4,5,4
2020-05-14,1,1,1,1
2020-05-15,2,2,4,2
2020-05-16,1,1,4,1
2020-05-17,1,1,3,1
2020-05-18,2,2,6,2
2020-05-19,1,1,4,1
2020-05-20,2,2,11,2
2020-05-21,1,1,8,1
2020-05-22,4,4,9,4
2020-05-23,3,3,11,3
2020-05-24,4,4,10,4
2020-05-25,3,3,11,3
2020-05-26,7,7,19,7
2020-05-27,2,2,7,2
2020-05-28,2,2,8,2
2020-05-29,3,3,11,3
2020-05-30,4,4,16,4
2020-05-31,5,5,12,5
2020-06-01,6,6,21,6
2020-06-02,6,6,21,6
2020-06-03,4,4,23,4
2020-06-04,5,5,13,5
2020-06-05,6,6,24,6
2020-06-06,5,6,16,5
2020-06-07,2,2,21,2
2020-06-08,10,13,32,10
2020-06-09,8,10,24,8
2020-06-10,10,14,31,10
2020-06-11,6,9,29,6
2020-06-12,5,9,23,5
2020-06-13,5,8,30,5
2020-06-14,5,7,37,5
2020-06-15,8,13,29,8
2020-06-16,7,8,54,7
2020-06-17,3,4,36,3
2020-06-18,4,9,27,4
2020-06-19,1,9,24,1
2020-06-21,1,2,25,1
2020-06-22,1,5,15,1
2020-06-23,1,2,18,1
2020-06-20,NA,4,17,NA
2020-06-24,NA,NA,16,NA
2020-06-25,NA,NA,8,NA
2020-06-26,NA,NA,12,NA
